Grid Size,100
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,15,73,3.5,3,6.661e-016,70.5,120.75,1.56541e-014
0,1,14,73,3.5,3,6.661e-016,70.5,124.25,1.56541e-014
0,0,15,72,3.5,3,6.662e-016,67.5,120.75,1.4988e-014
0,1,14,73,3.5,3,6.661e-016,70.5,124.25,1.56541e-014
0,1,14,72,3.5,3,6.662e-016,67.5,124.25,1.4988e-014
0,1,14,71,3.5,3,6.661e-016,64.5,124.25,1.43218e-014
0,1,15,71,3.5,3,6.661e-016,64.5,120.75,1.43218e-014
0,1,16,71,3.5,3,6.661e-016,64.5,117.25,1.43218e-014
0,1,16,72,3.5,3,6.662e-016,67.5,117.25,1.4988e-014
0,1,16,73,3.5,3,6.661e-016,70.5,117.25,1.56541e-014
0,1,15,73,3.5,3,6.661e-016,70.5,120.75,1.56541e-014
0,0,16,72,3.5,3,6.662e-016,67.5,117.25,1.4988e-014
0,1,15,73,3.5,3,6.661e-016,70.5,120.75,1.56541e-014
0,1,15,72,3.5,3,6.662e-016,67.5,120.75,1.4988e-014
0,1,15,71,3.5,3,6.661e-016,64.5,120.75,1.43218e-014
0,1,16,71,3.5,3,6.661e-016,64.5,117.25,1.43218e-014
0,1,17,71,3.5,3,6.661e-016,64.5,113.75,1.43218e-014
0,1,17,72,3.5,3,6.662e-016,67.5,113.75,1.4988e-014
0,1,17,73,3.5,3,6.661e-016,70.5,113.75,1.56541e-014
0,1,16,73,3.5,3,6.661e-016,70.5,117.25,1.56541e-014
0,0,17,72,3.5,3,6.662e-016,67.5,113.75,1.4988e-014
0,1,16,73,3.5,3,6.661e-016,70.5,117.25,1.56541e-014
0,1,16,72,3.5,3,6.662e-016,67.5,117.25,1.4988e-014
0,1,16,71,3.5,3,6.661e-016,64.5,117.25,1.43218e-014
0,1,17,71,3.5,3,6.661e-016,64.5,113.75,1.43218e-014
0,1,18,71,3.5,3,6.661e-016,64.5,110.25,1.43218e-014
0,1,18,72,3.5,3,6.662e-016,67.5,110.25,1.4988e-014
0,1,18,73,3.5,3,6.661e-016,70.5,110.25,1.56541e-014
0,1,17,73,3.5,3,6.661e-016,70.5,113.75,1.56541e-014
0,0,18,72,3.5,3,6.662e-016,67.5,110.25,1.4988e-014
0,1,17,73,3.5,3,6.661e-016,70.5,113.75,1.56541e-014
0,1,17,72,3.5,3,6.662e-016,67.5,113.75,1.4988e-014
0,1,17,71,3.5,3,6.661e-016,64.5,113.75,1.43218e-014
0,1,18,71,3.5,3,6.661e-016,64.5,110.25,1.43218e-014
0,1,19,71,3.5,3,6.661e-016,64.5,106.75,1.43218e-014
0,1,19,72,3.5,3,6.662e-016,67.5,106.75,1.4988e-014
0,1,19,73,3.5,3,6.661e-016,70.5,106.75,1.56541e-014
0,1,18,73,3.5,3,6.661e-016,70.5,110.25,1.56541e-014
0,0,19,72,3.5,3,6.662e-016,67.5,106.75,1.4988e-014
0,1,18,73,3.5,3,6.661e-016,70.5,110.25,1.56541e-014
0,1,18,72,3.5,3,6.662e-016,67.5,110.25,1.4988e-014
0,1,18,71,3.5,3,6.661e-016,64.5,110.25,1.43218e-014
0,1,19,71,3.5,3,6.661e-016,64.5,106.75,1.43218e-014
0,1,20,71,3.5,3,6.661e-016,64.5,103.25,1.43218e-014
0,1,20,72,3.5,3,6.662e-016,67.5,103.25,1.4988e-014
0,1,20,73,3.5,3,6.661e-016,70.5,103.25,1.56541e-014
0,1,19,73,3.5,3,6.661e-016,70.5,106.75,1.56541e-014
0,0,20,72,3.5,3,6.662e-016,67.5,103.25,1.4988e-014
0,1,19,73,3.5,3,6.661e-016,70.5,106.75,1.56541e-014
0,1,19,72,3.5,3,6.662e-016,67.5,106.75,1.4988e-014
0,1,19,71,3.5,3,6.661e-016,64.5,106.75,1.43218e-014
0,1,20,71,3.5,3,6.661e-016,64.5,103.25,1.43218e-014
0,1,21,71,3.5,3,6.661e-016,64.5,99.75,1.43218e-014
0,1,21,72,3.5,3,6.662e-016,67.5,99.75,1.4988e-014
0,1,21,73,3.5,3,6.661e-016,70.5,99.75,1.56541e-014
0,1,20,73,3.5,3,6.661e-016,70.5,103.25,1.56541e-014
0,0,21,72,3.5,3,6.662e-016,67.5,99.75,1.4988e-014
0,1,20,73,3.5,3,6.661e-016,70.5,103.25,1.56541e-014
0,1,20,72,3.5,3,6.662e-016,67.5,103.25,1.4988e-014
0,1,20,71,3.5,3,6.661e-016,64.5,103.25,1.43218e-014
0,1,21,71,3.5,3,6.661e-016,64.5,99.75,1.43218e-014
0,1,22,71,3.5,3,6.661e-016,64.5,96.25,1.43218e-014
0,1,22,72,3.5,3,6.662e-016,67.5,96.25,1.4988e-014
0,1,22,73,3.5,3,6.661e-016,70.5,96.25,1.56541e-014
0,1,21,73,3.5,3,6.661e-016,70.5,99.75,1.56541e-014
0,0,22,72,3.5,3,6.662e-016,67.5,96.25,1.4988e-014
0,1,21,73,3.5,3,6.661e-016,70.5,99.75,1.56541e-014
0,1,21,72,3.5,3,6.662e-016,67.5,99.75,1.4988e-014
0,1,21,71,3.5,3,6.661e-016,64.5,99.75,1.43218e-014
0,1,22,71,3.5,3,6.661e-016,64.5,96.25,1.43218e-014
0,1,23,71,3.5,3,6.661e-016,64.5,92.75,1.43218e-014
0,1,23,72,3.5,3,6.662e-016,67.5,92.75,1.4988e-014
0,1,23,73,3.5,3,6.661e-016,70.5,92.75,1.56541e-014
0,1,22,73,3.5,3,6.661e-016,70.5,96.25,1.56541e-014
0,0,23,72,3.5,3,6.662e-016,67.5,92.75,1.4988e-014
0,1,22,73,3.5,3,6.661e-016,70.5,96.25,1.56541e-014
0,1,22,72,3.5,3,6.662e-016,67.5,96.25,1.4988e-014
0,1,22,71,3.5,3,6.661e-016,64.5,96.25,1.43218e-014
0,1,23,71,3.5,3,6.661e-016,64.5,92.75,1.43218e-014
0,1,24,71,3.5,3,6.661e-016,64.5,89.25,1.43218e-014
0,1,24,72,3.5,3,6.662e-016,67.5,89.25,1.4988e-014
0,1,24,73,3.5,3,6.661e-016,70.5,89.25,1.56541e-014
0,1,23,73,3.5,3,6.661e-016,70.5,92.75,1.56541e-014
0,0,24,72,3.5,3,6.662e-016,67.5,89.25,1.4988e-014
0,1,23,73,3.5,3,6.661e-016,70.5,92.75,1.56541e-014
0,1,23,72,3.5,3,6.662e-016,67.5,92.75,1.4988e-014
0,1,23,71,3.5,3,6.661e-016,64.5,92.75,1.43218e-014
0,1,24,71,3.5,3,6.661e-016,64.5,89.25,1.43218e-014
0,1,25,71,3.5,3,6.661e-016,64.5,85.75,1.43218e-014
0,1,25,72,3.5,3,6.662e-016,67.5,85.75,1.4988e-014
0,1,25,73,3.5,3,6.661e-016,70.5,85.75,1.56541e-014
0,1,24,73,3.5,3,6.661e-016,70.5,89.25,1.56541e-014
0,0,25,72,3.5,3,6.662e-016,67.5,85.75,1.4988e-014
0,1,24,73,3.5,3,6.661e-016,70.5,89.25,1.56541e-014
0,1,24,72,3.5,3,6.662e-016,67.5,89.25,1.4988e-014
0,1,24,71,3.5,3,6.661e-016,64.5,89.25,1.43218e-014
0,1,25,71,3.5,3,6.661e-016,64.5,85.75,1.43218e-014
0,1,26,71,3.5,3,6.661e-016,64.5,82.25,1.43218e-014
0,1,26,72,3.5,3,6.662e-016,67.5,82.25,1.4988e-014
0,1,26,73,3.5,3,6.661e-016,70.5,82.25,1.56541e-014
0,1,25,73,3.5,3,6.661e-016,70.5,85.75,1.56541e-014
0,0,26,72,3.5,3,6.662e-016,67.5,82.25,1.4988e-014
0,1,25,73,3.5,3,6.661e-016,70.5,85.75,1.56541e-014
0,1,25,72,3.5,3,6.662e-016,67.5,85.75,1.4988e-014
0,1,25,71,3.5,3,6.661e-016,64.5,85.75,1.43218e-014
0,1,26,71,3.5,3,6.661e-016,64.5,82.25,1.43218e-014
0,1,27,71,3.5,3,6.661e-016,64.5,78.75,1.43218e-014
0,1,27,72,3.5,3,6.662e-016,67.5,78.75,1.4988e-014
0,1,27,73,3.5,3,6.661e-016,70.5,78.75,1.56541e-014
0,1,26,73,3.5,3,6.661e-016,70.5,82.25,1.56541e-014
0,0,27,72,3.5,3,6.662e-016,67.5,78.75,1.4988e-014
0,1,26,73,3.5,3,6.661e-016,70.5,82.25,1.56541e-014
0,1,26,72,3.5,3,6.662e-016,67.5,82.25,1.4988e-014
0,1,26,71,3.5,3,6.661e-016,64.5,82.25,1.43218e-014
0,1,27,71,3.5,3,6.661e-016,64.5,78.75,1.43218e-014
0,1,28,71,3.5,3,6.661e-016,64.5,75.25,1.43218e-014
0,1,28,72,3.5,3,6.662e-016,67.5,75.25,1.4988e-014
0,1,28,73,3.5,3,6.661e-016,70.5,75.25,1.56541e-014
0,1,27,73,3.5,3,6.661e-016,70.5,78.75,1.56541e-014
0,0,28,72,3.5,3,6.662e-016,67.5,75.25,1.4988e-014
0,1,27,73,3.5,3,6.661e-016,70.5,78.75,1.56541e-014
0,1,27,72,3.5,3,6.662e-016,67.5,78.75,1.4988e-014
0,1,27,71,3.5,3,6.661e-016,64.5,78.75,1.43218e-014
0,1,28,71,3.5,3,6.661e-016,64.5,75.25,1.43218e-014
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,28,73,3.5,3,6.661e-016,70.5,75.25,1.56541e-014
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,11,73,3.5,3,6.661e-016,70.5,134.75,1.56541e-014
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,12,72,3.5,3,6.662e-016,67.5,131.25,1.4988e-014
0,1,12,73,3.5,3,6.661e-016,70.5,131.25,1.56541e-014
0,1,12,74,3.5,3,6.661e-016,73.5,131.25,1.63202e-014
0,1,11,74,3.5,3,6.661e-016,73.5,134.75,1.63202e-014
0,0,12,73,3.5,3,6.661e-016,70.5,131.25,1.56541e-014
0,1,11,74,3.5,3,6.661e-016,73.5,134.75,1.63202e-014
0,1,11,73,3.5,3,6.661e-016,70.5,134.75,1.56541e-014
1,1,0,0,0,0,0,0,0,0
0,1,12,72,3.5,3,6.662e-016,67.5,131.25,1.4988e-014
0,1,13,72,3.5,3,6.662e-016,67.5,127.75,1.4988e-014
0,1,13,73,3.5,3,6.661e-016,70.5,127.75,1.56541e-014
0,1,13,74,3.5,3,6.661e-016,73.5,127.75,1.63202e-014
0,1,12,74,3.5,3,6.661e-016,73.5,131.25,1.63202e-014
0,0,13,73,3.5,3,6.661e-016,70.5,127.75,1.56541e-014
0,1,12,74,3.5,3,6.661e-016,73.5,131.25,1.63202e-014
0,1,12,73,3.5,3,6.661e-016,70.5,131.25,1.56541e-014
0,1,12,72,3.5,3,6.662e-016,67.5,131.25,1.4988e-014
0,1,13,72,3.5,3,6.662e-016,67.5,127.75,1.4988e-014
0,1,14,72,3.5,3,6.662e-016,67.5,124.25,1.4988e-014
0,1,14,73,3.5,3,6.661e-016,70.5,124.25,1.56541e-014
0,1,14,74,3.5,3,6.661e-016,73.5,124.25,1.63202e-014
0,1,13,74,3.5,3,6.661e-016,73.5,127.75,1.63202e-014
0,0,14,73,3.5,3,6.661e-016,70.5,124.25,1.56541e-014
0,1,13,74,3.5,3,6.661e-016,73.5,127.75,1.63202e-014
0,1,13,73,3.5,3,6.661e-016,70.5,127.75,1.56541e-014
0,1,13,72,3.5,3,6.662e-016,67.5,127.75,1.4988e-014
0,1,14,72,3.5,3,6.662e-016,67.5,124.25,1.4988e-014
0,1,15,72,3.5,3,6.662e-016,67.5,120.75,1.4988e-014
0,1,15,73,3.5,3,6.661e-016,70.5,120.75,1.56541e-014
0,1,15,74,3.5,3,6.661e-016,73.5,120.75,1.63202e-014
0,1,14,74,3.5,3,6.661e-016,73.5,124.25,1.63202e-014
0,0,15,73,3.5,3,6.661e-016,70.5,120.75,1.56541e-014
0,1,14,74,3.5,3,6.661e-016,73.5,124.25,1.63202e-014
0,1,14,73,3.5,3,6.661e-016,70.5,124.25,1.56541e-014
0,1,14,72,3.5,3,6.662e-016,67.5,124.25,1.4988e-014
0,1,15,72,3.5,3,6.662e-016,67.5,120.75,1.4988e-014
0,1,16,72,3.5,3,6.662e-016,67.5,117.25,1.4988e-014
0,1,16,73,3.5,3,6.661e-016,70.5,117.25,1.56541e-014
0,1,16,74,3.5,3,6.661e-016,73.5,117.25,1.63202e-014
0,1,15,74,3.5,3,6.661e-016,73.5,120.75,1.63202e-014
0,0,16,73,3.5,3,6.661e-016,70.5,117.25,1.56541e-014
0,1,15,74,3.5,3,6.661e-016,73.5,120.75,1.63202e-014
0,1,15,73,3.5,3,6.661e-016,70.5,120.75,1.56541e-014
0,1,15,72,3.5,3,6.662e-016,67.5,120.75,1.4988e-014
0,1,16,72,3.5,3,6.662e-016,67.5,117.25,1.4988e-014
0,1,17,72,3.5,3,6.662e-016,67.5,113.75,1.4988e-014
0,1,17,73,3.5,3,6.661e-016,70.5,113.75,1.56541e-014
0,1,17,74,3.5,3,6.661e-016,73.5,113.75,1.63202e-014
0,1,16,74,3.5,3,6.661e-016,73.5,117.25,1.63202e-014
0,0,17,73,3.5,3,6.661e-016,70.5,113.75,1.56541e-014
0,1,16,74,3.5,3,6.661e-016,73.5,117.25,1.63202e-014
0,1,16,73,3.5,3,6.661e-016,70.5,117.25,1.56541e-014
0,1,16,72,3.5,3,6.662e-016,67.5,117.25,1.4988e-014
0,1,17,72,3.5,3,6.662e-016,67.5,113.75,1.4988e-014
0,1,18,72,3.5,3,6.662e-016,67.5,110.25,1.4988e-014
0,1,18,73,3.5,3,6.661e-016,70.5,110.25,1.56541e-014
0,1,18,74,3.5,3,6.661e-016,73.5,110.25,1.63202e-014
0,1,17,74,3.5,3,6.661e-016,73.5,113.75,1.63202e-014
0,0,18,73,3.5,3,6.661e-016,70.5,110.25,1.56541e-014
0,1,17,74,3.5,3,6.661e-016,73.5,113.75,1.63202e-014
0,1,17,73,3.5,3,6.661e-016,70.5,113.75,1.56541e-014
0,1,17,72,3.5,3,6.662e-016,67.5,113.75,1.4988e-014
0,1,18,72,3.5,3,6.662e-016,67.5,110.25,1.4988e-014
0,1,19,72,3.5,3,6.662e-016,67.5,106.75,1.4988e-014
0,1,19,73,3.5,3,6.661e-016,70.5,106.75,1.56541e-014
0,1,19,74,3.5,3,6.661e-016,73.5,106.75,1.63202e-014
0,1,18,74,3.5,3,6.661e-016,73.5,110.25,1.63202e-014
0,0,19,73,3.5,3,6.661e-016,70.5,106.75,1.56541e-014
0,1,18,74,3.5,3,6.661e-016,73.5,110.25,1.63202e-014
0,1,18,73,3.5,3,6.661e-016,70.5,110.25,1.56541e-014
0,1,18,72,3.5,3,6.662e-016,67.5,110.25,1.4988e-014
0,1,19,72,3.5,3,6.662e-016,67.5,106.75,1.4988e-014
0,1,20,72,3.5,3,6.662e-016,67.5,103.25,1.4988e-014
0,1,20,73,3.5,3,6.661e-016,70.5,103.25,1.56541e-014
0,1,20,74,3.5,3,6.661e-016,73.5,103.25,1.63202e-014
0,1,19,74,3.5,3,6.661e-016,73.5,106.75,1.63202e-014
0,0,20,73,3.5,3,6.661e-016,70.5,103.25,1.56541e-014
0,1,19,74,3.5,3,6.661e-016,73.5,106.75,1.63202e-014
0,1,19,73,3.5,3,6.661e-016,70.5,106.75,1.56541e-014
0,1,19,72,3.5,3,6.662e-016,67.5,106.75,1.4988e-014
0,1,20,72,3.5,3,6.662e-016,67.5,103.25,1.4988e-014
0,1,21,72,3.5,3,6.662e-016,67.5,99.75,1.4988e-014
0,1,21,73,3.5,3,6.661e-016,70.5,99.75,1.56541e-014
0,1,21,74,3.5,3,6.661e-016,73.5,99.75,1.63202e-014
0,1,20,74,3.5,3,6.661e-016,73.5,103.25,1.63202e-014
0,0,21,73,3.5,3,6.661e-016,70.5,99.75,1.56541e-014
0,1,20,74,3.5,3,6.661e-016,73.5,103.25,1.63202e-014
0,1,20,73,3.5,3,6.661e-016,70.5,103.25,1.56541e-014
0,1,20,72,3.5,3,6.662e-016,67.5,103.25,1.4988e-014
0,1,21,72,3.5,3,6.662e-016,67.5,99.75,1.4988e-014
0,1,22,72,3.5,3,6.662e-016,67.5,96.25,1.4988e-014
0,1,22,73,3.5,3,6.661e-016,70.5,96.25,1.56541e-014
0,1,22,74,3.5,3,6.661e-016,73.5,96.25,1.63202e-014
0,1,21,74,3.5,3,6.661e-016,73.5,99.75,1.63202e-014
0,0,22,73,3.5,3,6.661e-016,70.5,96.25,1.56541e-014
0,1,21,74,3.5,3,6.661e-016,73.5,99.75,1.63202e-014
0,1,21,73,3.5,3,6.661e-016,70.5,99.75,1.56541e-014
0,1,21,72,3.5,3,6.662e-016,67.5,99.75,1.4988e-014
0,1,22,72,3.5,3,6.662e-016,67.5,96.25,1.4988e-014
0,1,23,72,3.5,3,6.662e-016,67.5,92.75,1.4988e-014
0,1,23,73,3.5,3,6.661e-016,70.5,92.75,1.56541e-014
0,1,23,74,3.5,3,6.661e-016,73.5,92.75,1.63202e-014
0,1,22,74,3.5,3,6.661e-016,73.5,96.25,1.63202e-014
0,0,23,73,3.5,3,6.661e-016,70.5,92.75,1.56541e-014
0,1,22,74,3.5,3,6.661e-016,73.5,96.25,1.63202e-014
0,1,22,73,3.5,3,6.661e-016,70.5,96.25,1.56541e-014
0,1,22,72,3.5,3,6.662e-016,67.5,96.25,1.4988e-014
0,1,23,72,3.5,3,6.662e-016,67.5,92.75,1.4988e-014
0,1,24,72,3.5,3,6.662e-016,67.5,89.25,1.4988e-014
0,1,24,73,3.5,3,6.661e-016,70.5,89.25,1.56541e-014
0,1,24,74,3.5,3,6.661e-016,73.5,89.25,1.63202e-014
0,1,23,74,3.5,3,6.661e-016,73.5,92.75,1.63202e-014
0,0,24,73,3.5,3,6.661e-016,70.5,89.25,1.56541e-014
0,1,23,74,3.5,3,6.661e-016,73.5,92.75,1.63202e-014
0,1,23,73,3.5,3,6.661e-016,70.5,92.75,1.56541e-014
0,1,23,72,3.5,3,6.662e-016,67.5,92.75,1.4988e-014
0,1,24,72,3.5,3,6.662e-016,67.5,89.25,1.4988e-014
0,1,25,72,3.5,3,6.662e-016,67.5,85.75,1.4988e-014
0,1,25,73,3.5,3,6.661e-016,70.5,85.75,1.56541e-014
0,1,25,74,3.5,3,6.661e-016,73.5,85.75,1.63202e-014
0,1,24,74,3.5,3,6.661e-016,73.5,89.25,1.63202e-014
0,0,25,73,3.5,3,6.661e-016,70.5,85.75,1.56541e-014
0,1,24,74,3.5,3,6.661e-016,73.5,89.25,1.63202e-014
0,1,24,73,3.5,3,6.661e-016,70.5,89.25,1.56541e-014
0,1,24,72,3.5,3,6.662e-016,67.5,89.25,1.4988e-014
0,1,25,72,3.5,3,6.662e-016,67.5,85.75,1.4988e-014
0,1,26,72,3.5,3,6.662e-016,67.5,82.25,1.4988e-014
0,1,26,73,3.5,3,6.661e-016,70.5,82.25,1.56541e-014
0,1,26,74,3.5,3,6.661e-016,73.5,82.25,1.63202e-014
0,1,25,74,3.5,3,6.661e-016,73.5,85.75,1.63202e-014
0,0,26,73,3.5,3,6.661e-016,70.5,82.25,1.56541e-014
0,1,25,74,3.5,3,6.661e-016,73.5,85.75,1.63202e-014
0,1,25,73,3.5,3,6.661e-016,70.5,85.75,1.56541e-014
0,1,25,72,3.5,3,6.662e-016,67.5,85.75,1.4988e-014
0,1,26,72,3.5,3,6.662e-016,67.5,82.25,1.4988e-014
0,1,27,72,3.5,3,6.662e-016,67.5,78.75,1.4988e-014
0,1,27,73,3.5,3,6.661e-016,70.5,78.75,1.56541e-014
0,1,27,74,3.5,3,6.661e-016,73.5,78.75,1.63202e-014
0,1,26,74,3.5,3,6.661e-016,73.5,82.25,1.63202e-014
0,0,27,73,3.5,3,6.661e-016,70.5,78.75,1.56541e-014
0,1,26,74,3.5,3,6.661e-016,73.5,82.25,1.63202e-014
0,1,26,73,3.5,3,6.661e-016,70.5,82.25,1.56541e-014
0,1,26,72,3.5,3,6.662e-016,67.5,82.25,1.4988e-014
0,1,27,72,3.5,3,6.662e-016,67.5,78.75,1.4988e-014
0,1,28,72,3.5,3,6.662e-016,67.5,75.25,1.4988e-014
0,1,28,73,3.5,3,6.661e-016,70.5,75.25,1.56541e-014
0,1,28,74,3.5,3,6.661e-016,73.5,75.25,1.63202e-014
0,1,27,74,3.5,3,6.661e-016,73.5,78.75,1.63202e-014
0,0,28,73,3.5,3,6.661e-016,70.5,75.25,1.56541e-014
0,1,27,74,3.5,3,6.661e-016,73.5,78.75,1.63202e-014
0,1,27,73,3.5,3,6.661e-016,70.5,78.75,1.56541e-014
0,1,27,72,3.5,3,6.662e-016,67.5,78.75,1.4988e-014
0,1,28,72,3.5,3,6.662e-016,67.5,75.25,1.4988e-014
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,28,74,3.5,3,6.661e-016,73.5,75.25,1.63202e-014
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,11,74,3.5,3,6.661e-016,73.5,134.75,1.63202e-014
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
